t_s,pos_err_m,cum_err_m
250140.0,128180321.73844524,374887973232.806
250200.0,127851016.98705317,375015824249.7931
250260.0,127520205.36571199,375143344455.1588
250320.0,127188136.51761658,375270532591.67645
250380.0,126855066.21671599,375397387657.8932
250440.0,126521239.86556214,375523908897.7587
250500.0,126186874.88766846,375650095772.6464
250560.0,125852246.84986086,375775948019.4963
250620.0,125517613.43265238,375901465632.92896
250680.0,125183226.55299507,376026648859.48193
250740.0,124849312.20334679,376151498171.6853
250800.0,124516161.57477137,376276014333.2601
250860.0,124184034.33794698,376400198367.598
250920.0,123853181.07327189,376524051548.67126
250980.0,123523849.14293355,376647575397.8142
251040.0,123196326.88849394,376770771724.7027
251100.0,122870878.15102737,376893642602.8537
251160.0,122547749.0372772,377016190351.891
251220.0,122227205.01481737,377138417556.9058
251280.0,121909528.19745672,377260327085.1033
251340.0,121594983.0905721,377381922068.19385
251400.0,121283807.69582805,377503205875.88965
251460.0,120976281.83622438,377624182157.7259
251520.0,120672677.52824463,377744854835.25415
251580.0,120373255.95151715,377865228091.2057
251640.0,120078242.89183596,377985306334.09753
251700.0,119787928.31403738,378105094262.41156
251760.0,119502569.80788442,378224596832.2194
251820.0,119222414.76946461,378343819246.9889
251880.0,118947690.3020067,378462766937.2909
251940.0,118678673.82124548,378581445611.1121
252000.0,118415609.79624572,378699861220.9084
252060.0,118158725.24687642,378818019946.1553
252120.0,117908249.11017706,378935928195.26544
252180.0,117664435.94122088,379053592631.20667
252240.0,117427513.89443131,379171020145.1011
252300.0,117197684.57755402,379288217829.67865
252360.0,116975173.70703737,379405193003.3857
252420.0,116760207.88735816,379521953211.273
252480.0,116552993.86265577,379638506205.1357
252540.0,116353702.73116821,379754859907.8668
252600.0,116162551.92336163,379871022459.79016
252660.0,115979735.04289147,379987002194.83307
252720.0,115805430.81193806,380102807625.645
252780.0,115639779.7095564,380218447405.35455
252840.0,115482981.18992963,380333930386.5445
252900.0,115335192.68774663,380449265579.23224
252960.0,115196554.01845315,380564462133.2507
253020.0,115067189.14393935,380679529322.3946
253080.0,114947256.49033098,380794476578.88495
253140.0,114836879.28130658,380909313458.16626
253200.0,114736154.33815074,381024049612.5044
253260.0,114645185.21285248,381138694797.7172
253320.0,114564085.59663531,381253258883.31384
253380.0,114492941.01454318,381367751824.32837
253440.0,114431802.03420287,381482183626.36255
253500.0,114380748.78202303,381596564375.1446
253560.0,114339847.44423696,381710904222.5888
253620.0,114309143.34542124,381825213365.9342
253680.0,114288638.57634771,381939502004.51056
253740.0,114278387.89317496,382053780392.40375
253800.0,114278408.32585512,382168058800.7296
253860.0,114288698.63000701,382282347499.3596
253920.0,114309226.43662253,382396656725.79626
253980.0,114340005.33359475,382510996731.1299
254040.0,114381007.79303491,382625377738.9229
254100.0,114432183.0912273,382739809922.01416
254160.0,114493473.03066847,382854303395.0448
254220.0,114564842.12749329,382968868237.1723
254280.0,114646221.94061917,383083514459.1129
254340.0,114737513.41926667,383198251972.53217
254400.0,114838633.97444479,383313090606.5066
254460.0,114949500.79829687,383428040107.3049
254520.0,115070006.57128862,383543110113.87616
254580.0,115200006.24184582,383658310120.118
254640.0,115339395.39958592,383773649515.5176
254700.0,115488046.76583381,383889137562.2834
254760.0,115645816.64122415,384004783378.9246
254820.0,115812519.10924895,384120595898.0339
254880.0,115988029.67931217,384236583927.7132
254940.0,116172180.9708215,384352756108.684
255000.0,116364789.65347615,384469120898.3375
255060.0,116565654.71940888,384585686553.05695
255120.0,116774614.2484493,384702461167.3054
255180.0,116991472.42454727,384819452639.73
255240.0,117216010.87827413,384936668650.6083
255300.0,117448018.18400434,385054116668.7923
255360.0,117687299.79911655,385171803968.59143
255420.0,117933636.3542018,385289737604.9456
255480.0,118186779.40469646,385407924384.35034
255540.0,118446512.08928359,385526370896.43964
255600.0,118712612.30096465,385645083508.7406
255660.0,118984842.18910222,385764068350.9297
255720.0,119262928.32946979,385883331279.25916
255780.0,119546653.48379338,386002877932.7429
255840.0,119835773.0619031,386122713705.8048
255900.0,120130031.7923506,386242843737.59717
255960.0,120429148.23578845,386363272885.83295
256020.0,120732897.76511817,386484005783.5981
256080.0,121041022.20276044,386605046805.80084
256140.0,121353249.89836176,386726400055.6992
256200.0,121669307.54260491,386848069363.2418
256260.0,121988956.40031509,386970058319.64215
256320.0,122311933.09709466,387092370252.73926
256380.0,122637954.10378037,387215008206.843
256440.0,122966758.611176,387337974965.4542
256500.0,123298098.07235871,387461273063.5266
256560.0,123631708.09048447,387584904771.61707
256620.0,123967297.324098,387708872068.94116
256680.0,124304621.3924114,387833176690.33356
256740.0,124643425.77211563,387957820116.10565
256800.0,124983448.74886103,388082803564.8545
256860.0,125324394.75515766,388208127959.6097
256920.0,125666039.2888656,388333793998.89856
256980.0,126008125.19609033,388459802124.09467
257040.0,126350389.30667013,388586152513.4013
257100.0,126692556.98390883,388712845070.3852
257160.0,127034404.5099655,388839879474.89514
257220.0,127375682.3131062,388967255157.20825
257280.0,127716128.09352551,389094971285.30176
257340.0,128055491.99148504,389223026777.2932
257400.0,128393552.35074674,389351420329.644
257460.0,128730069.98761778,389480150399.6316
257520.0,129064785.75723551,389609215185.38885
257580.0,129397476.752091,389738612662.1409
257640.0,129727925.4564012,389868340587.59735
257700.0,130055905.0487165,389998396492.64606
257760.0,130381161.41294862,390128777654.059
257820.0,130703500.3772791,390259481154.4363
257880.0,131022710.25795817,390390503864.6942
257940.0,131338575.2292314,390521842439.92346
258000.0,131650856.62173726,390653493296.5452
258060.0,131959381.5343592,390785452678.0796
258120.0,132263948.43882845,390917716626.51843
258180.0,132564348.98612015,391050280975.5046
258240.0,132860375.55391157,391183141351.0585
258300.0,133151863.2609816,391316293214.31946
258360.0,133438626.60295491,391449731840.9224
258420.0,133720465.71193053,391583452306.63434
258480.0,133997204.96737114,391717449511.6017
258540.0,134268688.39633968,391851718199.99805
258600.0,134534747.35394418,391986252947.352
258660.0,134795191.23197198,392121048138.584
258720.0,135049877.1543606,392256098015.73834
258780.0,135298658.73976457,392391396674.4781
258840.0,135541384.84509167,392526938059.3232
258900.0,135777874.71707362,392662715934.0403
258960.0,136008018.79404643,392798723952.83435
259020.0,136231680.80433846,392934955633.6387
259080.0,136448721.2371236,393071404354.8758
259140.0,136658988.7124755,393208063343.58826
259200.0,136862388.34477893,393344925731.93304
259260.0,137058800.71569404,393481984532.64874
259320.0,137248096.88795784,393619232629.5367
259380.0,137430159.4570089,393756662788.9937
259440.0,137604904.2660936,393894267693.2598
259500.0,137772230.457959,394032039923.7178
259560.0,137932019.93327898,394169971943.65106
259620.0,138084189.5186519,394308056133.16974
259680.0,138228666.00940254,394446284799.17914
259740.0,138365367.31955454,394584650166.4987
259800.0,138494186.37926242,394723144352.878
259860.0,138615074.43025416,394861759427.3082
259920.0,138727969.37883767,395000487396.6871
259980.0,138832806.09259135,395139320202.77966
260040.0,138929494.56851083,395278249697.34814
260100.0,139018014.6899158,395417267712.0381
260160.0,139098317.55134025,395556366029.5894
260220.0,139170349.26231092,395695536378.85175
260280.0,139234054.42360955,395834770433.2753
260340.0,139289424.2002681,395974059857.4756
260400.0,139336428.76239997,396113396286.238
260460.0,139375025.5283903,396252771311.76636
260520.0,139405193.76279256,396392176505.5292
260580.0,139426935.9604382,396531603441.4896
260640.0,139440241.41047513,396671043682.9001
260700.0,139445078.87970087,396810488761.7798
260760.0,139441462.32401717,396949930224.1038
260820.0,139429405.59084252,397089359629.69464
260880.0,139408917.10543534,397228768546.80005
260940.0,139379976.999025,397368148523.7991
261000.0,139342633.9168393,397507491157.7159
261060.0,139296913.05883417,397646788070.7747
261120.0,139242836.62832654,397786030907.4031
261180.0,139180412.16502854,397925211319.5681
261240.0,139109706.92112204,398064321026.48926
261300.0,139030762.77588046,398203351789.26514
261360.0,138943613.25624454,398342295402.52136
261420.0,138848300.53966072,398481143703.06104
261480.0,138744903.16041306,398619888606.22144
261540.0,138633482.04682234,398758522088.26825
261600.0,138514081.9923899,398897036170.2606
261660.0,138386779.7267196,399035422949.98737
261720.0,138251664.9879513,399173674614.97534
261780.0,138108817.66098467,399311783432.63635
261840.0,137958293.71210918,399449741726.34845
261900.0,137800204.2932584,399587541930.6417
261960.0,137634650.22683084,399725176580.8685
262020.0,137461729.25830215,399862638310.12683
262080.0,137281511.25675917,399999919821.3836
262140.0,137094138.7391659,400137013960.12274
262200.0,136899724.39530596,400273913684.51807
262260.0,136698376.83375612,400410612061.3518
262320.0,136490200.01680163,400547102261.3686
262380.0,136275347.17461193,400683377608.5432
262440.0,136053949.41678545,400819431557.96
262500.0,135826125.94796273,400955257683.90796
262560.0,135592014.5045293,401090849698.4125
262620.0,135351778.71431452,401226201477.1268
262680.0,135105567.75636595,401361307044.8831
262740.0,134853511.0634803,401496160555.9466
262800.0,134595779.7184985,401630756335.6651
262860.0,134332547.3180052,401765088882.9831
262920.0,134063980.63872491,401899152863.6218
262980.0,133790218.8443301,402032943082.4662
263040.0,133511465.7999416,402166454548.2661
263100.0,133227904.49749798,402299682452.7636
263160.0,132939714.36377977,402432622167.1274
263220.0,132647056.60032232,402565269223.7277
263280.0,132350154.15285505,402697619377.88055
263340.0,132049202.97662707,402829668580.8572
263400.0,131744390.92400973,402961412971.7812
263460.0,131435910.59700346,403092848882.3782
263520.0,131123992.85319744,403223972875.2314
263580.0,130808849.04199725,403354781724.2734
263640.0,130490674.39943548,403485272398.6728
263700.0,130169691.79556789,403615442090.4684
263760.0,129846138.8263122,403745288229.2947
263820.0,129520240.98016149,403874808470.27484
263880.0,129192199.55225487,404004000669.8271
263940.0,128862266.25887257,404132862936.08594
264000.0,128530683.95405377,404261393620.04
264060.0,128197690.69240567,404389591310.73236
264120.0,127863492.17058569,404517454802.90295
264180.0,127528367.19052075,404644983170.09344
264240.0,127192562.02646331,404772175732.11993
264300.0,126856317.68224575,404899032049.8022
264360.0,126519865.24174455,405025551915.04395
264420.0,126183485.41755384,405151735400.4615
264480.0,125847433.33483094,405277582833.7963
264540.0,125511950.54370235,405403094784.34
264600.0,125177291.1808625,405528272075.5209
264660.0,124843735.15285581,405653115810.6737
264720.0,124511543.7865399,405777627354.46027
264780.0,124180956.36371838,405901808310.824
264840.0,123852247.13892311,406025660557.9629
264900.0,123525692.1636019,406149186250.12646
264960.0,123201555.79244424,406272387805.9189
265020.0,122880071.7395003,406395267877.6584
265080.0,122561530.96193926,406517829408.6203
265140.0,122246202.1167402,406640075610.73706
265200.0,121934345.60982123,406762009956.34686
265260.0,121626195.7436264,406883636152.0905
265320.0,121322046.3400981,407004958198.4306
265380.0,121022157.95651682,407125980356.38715
265440.0,120726778.50518832,407246707134.89233
265500.0,120436151.86328222,407367143286.7556
265560.0,120150557.14189857,407487293843.8975
265620.0,119870246.75418083,407607164090.6517
265680.0,119595451.56307745,407726759542.2147
265740.0,119326420.38852468,407846085962.6033
265800.0,119063412.90226778,407965149375.50555
265860.0,118806668.57055144,408083956044.0761
265920.0,118556396.32835467,408202512440.4045
265980.0,118312845.01863573,408320825285.4231
266040.0,118076249.88635254,408438901535.30945
266100.0,117846832.4279958,408556748367.7374
266160.0,117624774.59149522,408674373142.3289
266220.0,117410320.18659532,408791783462.5155
266280.0,117203674.95014396,408908987137.46564
266340.0,117005030.65262239,409025992168.1183
266400.0,116814557.26831046,409142806725.3866
266460.0,116632468.50938159,409259439193.896
266520.0,116458942.32474153,409375898136.22076
266580.0,116294134.80677867,409492192271.0275
266640.0,116138202.2974903,409608330473.325
266700.0,115991320.53552185,409724321793.86053
266760.0,115853636.11797762,409840175429.9785
266820.0,115725264.96862464,409955900694.94714
266880.0,115606345.4646555,410071507040.4118
266940.0,115497011.17755155,410187004051.58936
267000.0,115397373.338657,410302401424.92804
267060.0,115307503.87506475,410417708928.8031
267120.0,115227519.5835434,410532936448.38666
267180.0,115157508.45578969,410648093956.84247
267240.0,115097540.85926631,410763191497.7017
267300.0,115047648.75492199,410878239146.45667
267360.0,115007917.71909136,410993247064.1758
267420.0,114978390.06808333,411108225454.24384
267480.0,114959087.74423587,411223184541.9881
267540.0,114950017.16631764,411338134559.1544
267600.0,114951214.8555604,411453085774.01
267660.0,114962681.61635351,411568048455.62634
267720.0,114984390.01358162,411683032845.63995
267780.0,115016320.27882466,411798049165.91876
267840.0,115058459.54170911,411913107625.46045
267900.0,115110767.07448533,412028218392.5349
267960.0,115173166.36335929,412143391558.89825
268020.0,115245612.05231552,412258637170.95056
268080.0,115328042.79453255,412373965213.7451
268140.0,115420377.55057974,412489385591.2957
268200.0,115522492.25699186,412604908083.55273
268260.0,115634317.77256949,412720542401.3253
268320.0,115755746.37769671,412836298147.703
268380.0,115886653.41293496,412952184801.11597
268440.0,116026886.97675125,413068211688.0927
268500.0,116176339.96918121,413184388028.0619
268560.0,116334867.1342264,413300722895.1961
268620.0,116502301.52579904,413417225196.7219
268680.0,116678473.138194,413533903669.8601
268740.0,116863234.56193627,413650766904.42206
268800.0,117056409.0434519,413767823313.4655
268860.0,117257791.52211075,413885081104.9876
268920.0,117467198.19115058,414002548303.1788
268980.0,117684445.80391221,414120232748.98267
269040.0,117909330.7020937,414238142079.68475
269100.0,118141614.42632023,414356283694.1111
269160.0,118381104.1502329,414474664798.2613
269220.0,118627585.6824985,414593292383.9438
269280.0,118880832.0956379,414712173216.0394
269340.0,119140580.48363288,414831313796.5231
269400.0,119406630.07557942,414950720426.59863
269460.0,119678742.11939612,415070399168.718
269520.0,119956665.08972587,415190355833.80774
269580.0,120240135.90168983,415310595969.7094
269640.0,120528931.67606978,415431124901.3855
269700.0,120822800.52926648,415551947701.9148
269760.0,121121471.32945517,415673069173.24426
269820.0,121424685.72568785,415794493858.97
269880.0,121732203.61551489,415916226062.5855
269940.0,122043764.79021513,416038269827.37573
270000.0,122359083.24907967,416160628910.6248
270060.0,122677910.00431031,416283306820.62915
270120.0,122999992.29700531,416406306812.92615
270180.0,123325066.05378476,416529631878.9799
270240.0,123652834.76879065,416653284713.7487
270300.0,123983063.05643,416777267776.8052
270360.0,124315489.6523612,416901583266.4575
270420.0,124649845.98591453,417026233112.4434
270480.0,124985842.9456172,417151218955.38904
270540.0,125323248.54889251,417276542203.9379
270600.0,125661801.36801502,417402204005.30597
270660.0,126001228.853675,417528205234.15967
270720.0,126341261.82218014,417654546495.9819
270780.0,126681665.89713188,417781228161.879
270840.0,127022185.71308932,417908250347.5921
270900.0,127362547.8097408,418035612895.40186
270960.0,127702505.87098071,418163315401.2728
271020.0,128041825.96009412,418291357227.2329
271080.0,128380261.48472859,418419737488.71765
271140.0,128717540.66769119,418548455029.3853
271200.0,129053442.54175149,418677508471.92706
271260.0,129387735.98471156,418806896207.9118
271320.0,129720185.12716949,418936616393.039
271380.0,130050522.97088087,419066666916.0099
271440.0,130378555.01517533,419197045471.0251
271500.0,130704055.22210261,419327749526.2472
271560.0,131026792.91985197,419458776319.16705
271620.0,131346529.80076794,419590122848.96783
271680.0,131663077.36080867,419721785926.3286
271740.0,131976223.61508659,419853762149.9437
271800.0,132285744.58769718,419986047894.53143
271860.0,132591432.0880599,420118639326.6195
271920.0,132893104.95111172,420251532431.5706
271980.0,133190566.51327802,420384722998.0839
272040.0,133483600.68539023,420518206598.7693
272100.0,133772030.53054437,420651978629.2998
272160.0,134055683.28153743,420786034312.58136
272220.0,134334378.59518522,420920368691.1766
272280.0,134607909.20174497,421054976600.3783
272340.0,134876130.31155136,421189852730.6898
272400.0,135138878.37828624,421324991609.0681
272460.0,135395986.48606226,421460387595.5542
272520.0,135647267.9120995,421596034863.4663
272580.0,135892599.69982445,421731927463.16614
272640.0,136131831.82335046,421868059294.9895
272700.0,136364807.34552065,422004424102.335
272760.0,136591372.7678309,422141015475.10284
272820.0,136811415.36829427,422277826890.4711
272880.0,137024803.16031766,422414851693.6315
272940.0,137231389.62826532,422552083083.2597
273000.0,137431054.92803827,422689514138.18774
273060.0,137623696.9537315,422827137835.1415
273120.0,137809202.11805072,422964947037.2595
273180.0,137987434.65546438,423102934471.915
273240.0,138158308.69748676,423241092780.6125
273300.0,138321733.03409725,423379414513.6466
273360.0,138477612.74180114,423517892126.3884
273420.0,138625823.04538238,423656517949.43384
273480.0,138766312.28718397,423795284261.721
273540.0,138899000.35458434,423934183262.0756
273600.0,139023804.14296302,424073207066.21857
273660.0,139140631.1466822,424212347697.36523
273720.0,139249442.97986308,424351597140.3451
273780.0,139350177.80470365,424490947318.1498
273840.0,139442763.7815885,424630390081.9314
273900.0,139527142.85878292,424769917224.79016
273960.0,139603287.97334445,424909520512.7635
274020.0,139671156.34656373,425049191669.11005
274080.0,139730687.49240276,425188922356.6025
274140.0,139781857.8993582,425328704214.50183
274200.0,139824651.89459515,425468528866.3964
274260.0,139859045.8217081,425608387912.21814
274320.0,139884990.60429934,425748272902.82245
274380.0,139902497.32067963,425888175400.1431
274440.0,139911561.7258638,426028086961.869
274500.0,139912176.64262372,426167999138.51166
274560.0,139904312.46335006,426307903450.97504
274620.0,139888006.84432423,426447791457.81934
274680.0,139863269.65786907,426587654727.47723
274740.0,139830105.16849032,426727484832.64575
274800.0,139788518.37728766,426867273351.023
274860.0,139738558.37246248,427007011909.39545
274920.0,139680254.1779285,427146692163.57336
274980.0,139613621.48518834,427286305785.05853
275040.0,139538699.87536326,427425844484.9339
275100.0,139455549.83680743,427565300034.7707
275160.0,139364219.50616872,427704664254.27686
275220.0,139264735.9613039,427843928990.23816
275280.0,139157173.30160993,427983086163.5398
275340.0,139041603.35583898,428122127766.8956
275400.0,138918093.30293897,428261045860.19855
275460.0,138786681.53493062,428399832541.73346
275520.0,138647476.56894642,428538480018.3024
275580.0,138500561.47929022,428676980579.78174
275640.0,138346016.34776452,428815326596.1295
275700.0,138183908.85673195,428953510504.98627
275760.0,138014363.7039516,429091524868.69025
275820.0,137837481.09834635,429229362349.7886
275880.0,137653352.18842,429367015701.977
275940.0,137462078.80793694,429504477780.7849
276000.0,137263796.60007867,429641741577.385
276060.0,137058624.3832384,429778800201.76825
276120.0,136846664.1545657,429915646865.9228
276180.0,136628051.63844776,430052274917.5612
276240.0,136402933.16389662,430188677850.7251
276300.0,136171445.8705772,430324849296.5957
276360.0,135933702.3012385,430460782998.8969
276420.0,135689871.71771407,430596472870.6146
276480.0,135440110.7794717,430731912981.3941
276540.0,135184572.88494322,430867097554.27905
276600.0,134923385.7231711,431002020940.0022
276660.0,134656746.60980436,431136677686.612
276720.0,134384823.72741336,431271062510.3394
276780.0,134107780.189831,431405170290.52924
276840.0,133825776.34180486,431538996066.87103
276900.0,133539018.87397946,431672535085.745
276960.0,133247692.87825027,431805782778.6232
277020.0,132951970.5039087,431938734749.12714
277080.0,132652044.00033396,432071386793.12744
277140.0,132348128.65771186,432203734921.78516
277200.0,132040425.64087866,432335775347.426
277260.0,131729115.24944389,432467504462.6755
277320.0,131414420.67370053,432598918883.3492
277380.0,131096564.8020935,432730015448.15125
277440.0,130775763.79950443,432860791211.95074
277500.0,130452204.98088513,432991243416.93164
277560.0,130126141.25708602,433121369558.1887
277620.0,129797801.84083055,433251167360.02954
277680.0,129467411.52911378,433380634771.55865
277740.0,129135178.25281484,433509769949.81146
277800.0,128801368.08466472,433638571317.8961
277860.0,128466219.97631949,433767037537.87244
277920.0,128129962.99908142,433895167500.8715
277980.0,127792831.92035106,434022960332.7919
278040.0,127455096.09342691,434150415428.8853
278100.0,127117004.90657476,434277532433.7919
278160.0,126778789.63259564,434404311223.42444
278220.0,126440709.69279324,434530751933.11725
278280.0,126103035.44323824,434656854968.5605
278340.0,125766024.31741714,434782620992.8779
278400.0,125429907.28516747,434908050900.1631
278460.0,125094965.80520296,435033145865.96826
278520.0,124761468.5075608,435157907334.4758
278580.0,124429677.34901562,435282337011.8248
278640.0,124099822.04425207,435406436833.8691
278700.0,123772200.98665963,435530209034.8557
278760.0,123447078.54477231,435653656113.4005
278820.0,123124710.85945585,435776780824.25995
278880.0,122805343.95777895,435899586168.2177
278940.0,122489268.57740118,436022075436.7951
279000.0,122176748.13695645,436144252184.93207
279060.0,121868029.14200935,436266120214.0741
279120.0,121563370.00644086,436387683584.08057
279180.0,121263049.76323391,436508946633.8438
279240.0,120967326.72050327,436629913960.56433
279300.0,120676433.47138862,436750590394.0357
279360.0,120390636.45259602,436870981030.4883
279420.0,120110198.51303527,436991091229.00134
279480.0,119835368.27960756,437110926597.28094
279540.0,119566359.76501684,437230492957.04596
279600.0,119303442.70195502,437349796399.7479
279660.0,119046858.9333678,437468843258.6813
279720.0,118796838.4990368,437587640097.1803
279780.0,118553583.95440048,437706193681.1347
279840.0,118317351.28702168,437824511032.42175
279900.0,118088360.32679841,437942599392.74854
279960.0,117866813.80024222,438060466206.54877
280020.0,117652908.76488611,438178119115.31366
280080.0,117446871.38465883,438295565986.6983
280140.0,117248898.09224665,438412814884.7905
280200.0,117059159.26520012,438529874044.0557
280260.0,116877841.49106331,438646751885.5468
280320.0,116705136.16701396,438763457021.7138
280380.0,116541211.46230076,438879998233.1761
280440.0,116386200.61660889,438996384433.7927
280500.0,116240275.07984276,439112624708.87256
280560.0,116103586.90598239,439228728295.77856
280620.0,115976271.56316665,439344704567.34174
280680.0,115858420.85719548,439460562988.1989
280740.0,115750186.98256952,439576313175.18146
280800.0,115651678.68937741,439691964853.87085
280860.0,115562987.59444954,439807527841.4653
280920.0,115484182.6778949,439923012024.1432
280980.0,115415371.3851885,440038427395.5284
281040.0,115356623.44293128,440153784018.9713
281100.0,115307983.43469688,440269092002.406
281160.0,115269495.8927166,440384361498.2987
281220.0,115241220.20835276,440499602718.5071
281280.0,115223185.35361119,440614825903.8607
281340.0,115215387.11221643,440730041290.97296
281400.0,115217844.10127418,440845259135.0742
281460.0,115230566.48106626,440960489701.5553
281520.0,115253541.60262224,441075743243.1579
281580.0,115286715.89594987,441191029959.05383
281640.0,115330081.81664436,441306360040.8705
281700.0,115383600.35929202,441421743641.2298
281760.0,115447214.59984343,441537190855.82965
281820.0,115520831.41393192,441652711687.2436
281880.0,115604408.98470087,441768316096.2283
281940.0,115697863.47837877,441884013959.70667
282000.0,115801090.62227353,441999815050.3289
282060.0,115913973.65853257,442115729023.9874
282120.0,116036424.6380098,442231765448.6254
282180.0,116168322.02426176,442347933770.6497
282240.0,116309516.9141082,442464243287.56384
282300.0,116459871.87107646,442580703159.43494
282360.0,116619256.02046026,442697322415.4554
282420.0,116787513.55511726,442814109929.0105
282480.0,116964454.59566414,442931074383.60614
282540.0,117149924.85894252,443048224308.4651
282600.0,117343754.58072774,443165568063.04584
282660.0,117545757.88434236,443283113820.9302
282720.0,117755708.27943146,443400869529.2096
282780.0,117973439.11461024,443518842968.3242
282840.0,118198746.36230475,443637041714.6865
282900.0,118431412.42671141,443755473127.1132
282960.0,118671198.16568652,443874144325.27893
283020.0,118917910.3083526,443993062235.5873
283080.0,119171321.9080341,444112233557.4953
283140.0,119431187.3465146,444231664744.8418
283200.0,119697263.80735345,444351362008.6492
283260.0,119969332.51222071,444471331341.1614
283320.0,120247149.97852184,444591578491.1399
283380.0,120530447.6312486,444712108938.7711
283440.0,120818984.00113867,444832927922.7723
283500.0,121112519.81941807,444954040442.5917
283560.0,121410800.03418024,445075451242.62585
283620.0,121713538.03483817,445197164780.6607
283680.0,122020498.53802171,445319185279.1987
283740.0,122331426.57711999,445441516705.7759
283800.0,122646058.20950764,445564162763.9854
283860.0,122964099.4975799,445687126863.483
283920.0,123285319.77873047,445810412183.2617
283980.0,123609454.8557446,445934021638.1175
284040.0,123936230.57536235,446057957868.6929
284100.0,124265366.84579632,446182223235.5387
284160.0,124596624.78126183,446306819860.31995
284220.0,124929740.60647222,446431749600.9264
284280.0,125264433.84132774,446557014034.7677
284340.0,125600441.99219804,446682614476.7599
284400.0,125937521.59917285,446808551998.3591
284460.0,126275412.82979694,446934827411.18884
284520.0,126613832.27647799,447061441243.46533
284580.0,126952538.31641768,447188393781.78174
284640.0,127291286.07627435,447315685067.85803
284700.0,127629822.70186204,447443314890.5599
284760.0,127967864.77141643,447571282755.3313
284820.0,128305194.33127789,447699587949.6626
284880.0,128641567.77786057,447828229517.4404
284940.0,128976736.4336144,447957206253.874
285000.0,129310435.41676189,448086516689.2908
285060.0,129642456.68801214,448216159145.97876
285120.0,129972565.51795626,448346131711.4967
285180.0,130300517.22629665,448476432228.723
285240.0,130626074.42843194,448607058303.1514
285300.0,130949034.00674708,448738007337.1582
285360.0,131269174.24922875,448869276511.4074
285420.0,131586256.20950271,449000862767.6169
285480.0,131900071.65957162,449132762839.2764
285540.0,132210423.96723223,449264973263.24365
285600.0,132517105.919704,449397490369.1633
285660.0,132819885.69894034,449530310254.86224
285720.0,133118585.56898765,449663428840.4312
285780.0,133413016.62903371,449796841857.06024
285840.0,133702986.31012793,449930544843.37036
285900.0,133988274.12811951,450064533117.4985
285960.0,134268730.79631695,450198801848.2948
286020.0,134544177.15741286,450333346025.4522
286080.0,134814429.5543152,450468160455.00653
286140.0,135079299.66524774,450603239754.67175
286200.0,135338647.51393005,450738578402.18567
286260.0,135592311.09896263,450874170713.2846
286320.0,135840116.38196945,451010010829.66656
286380.0,136081907.8870252,451146092737.5536
286440.0,136317555.56649518,451282410293.12006
286500.0,136546915.1585573,451418957208.2786
286560.0,136769822.78035215,451555727031.05896
286620.0,136986156.32527217,451692713187.3842
286680.0,137195796.1395305,451829908983.52374
286740.0,137398616.1408096,451967307599.66455
286800.0,137594463.00346297,452104902062.668
286860.0,137783248.3853899,452242685311.0534
286920.0,137964863.371064,452380650174.4245
286980.0,138139195.99397036,452518789370.41846
287040.0,138306116.95217052,452657095487.3706
287100.0,138465558.79097065,452795561046.16156
287160.0,138617427.97376928,452934178474.1353
287220.0,138761623.56860676,453072940097.7039
287280.0,138898050.46954876,453211838148.17346
287340.0,139026652.3646286,453350864800.5381
287400.0,139147354.59388673,453490012155.13196
287460.0,139260067.42437822,453629272222.55634
287520.0,139364730.11433846,453768636952.67065
287580.0,139461297.62860623,453908098250.29926
287640.0,139549714.31280994,454047647964.61206
287700.0,139629901.74667317,454187277866.3587
287760.0,139701833.66839543,454326979700.0271
287820.0,139765476.4087487,454466745176.43585
287880.0,139820793.36518005,454606565969.801
287940.0,139867717.6229918,454746433687.424
288000.0,139906257.35598814,454886339944.78
288060.0,139936390.35475743,455026276335.13477
288120.0,139958091.4445121,455166234426.5793
288180.0,139971328.2867183,455306205754.866
288240.0,139976120.50323677,455446181875.36926
288300.0,139972465.0466651,455586154340.41595
288360.0,139960348.19219336,455726114688.60815
288420.0,139939772.1984879,455866054460.80664
288480.0,139910768.1410421,456005965228.9477
288540.0,139873352.1378482,456145838581.0856
288600.0,139827521.91265348,456285666102.9982
288660.0,139773314.31252524,456425439417.3107
288720.0,139710771.84875032,456565150189.1595
288780.0,139639929.7824341,456704790118.9419
288840.0,139560797.2604827,456844350916.2024
288900.0,139473445.6787999,456983824361.88116
288960.0,139377928.94153252,457123202290.8227
289020.0,139274298.00621372,457262476588.8289
289080.0,139162583.5788784,457401639172.4078
289140.0,139042881.3414723,457540682053.74927
289200.0,138915259.91440064,457679597313.6637
289260.0,138779781.5545717,457818377095.21826
289320.0,138636511.37909186,457957013606.59735
289380.0,138485556.30205646,458095499162.8994
289440.0,138327003.86210233,458233826166.76154
289500.0,138160927.4944089,458371987094.2559
289560.0,137987426.57950753,458509974520.83545
289620.0,137806619.11427638,458647781139.9497
289680.0,137618611.38916695,458785399751.33887
289740.0,137423487.84267646,458922823239.1815
289800.0,137221381.90966785,459060044621.0912
289860.0,137012422.4594683,459197057043.55066
289920.0,136796734.30105275,459333853777.8517
289980.0,136574412.63044754,459470428190.4821
290040.0,136345624.64972857,459606773815.13184
290100.0,136110509.8103031,459742884324.94214
290160.0,135869204.37827468,459878753529.32043
